oid,id,Material,Fecha_instalacion,Diametro_pulgadas,Longitud_millas,Tiempo_vida,others
4599,segmento 4599,Hierro Galvanizado/Polietileno de alta densidad,36186876,12.0,2.309847915,45.75462249,
4600,segmento 4600,Alta densidad plomo,1059965039,10.0,0.776721736,56.06429082,
4601,segmento 4601,Plomo,965572362,8.0,5.126401523,51.75817435,
4602,segmento 4602,Cloruro de polivinilo,869200330,8.0,0.593400635,33.97897622,
4603,segmento 4603,Plomo,699541892,0.5,9.500363291,37.53524217,
4604,segmento 4604,Hierro Galvanizado/Polietileno de alta densidad,1446447707,0.5,8.752202998,61.94025488,
4605,segmento 4605,Alta densidad plomo,945174391,1.0,2.157781104,42.84882882,
4606,segmento 4606,Alta densidad plomo,58321236,1.25,2.905880704,28.54933907,
4607,segmento 4607,Polietileno,811640714,0.5,5.364493377,29.70429124,
4608,segmento 4608,Hierro ductil,1332780179,3.0,6.619043563,72.16001164,
4609,segmento 4609,Hierro Galvanizado/Polietileno de alta densidad,660105307,8.0,5.71747165,58.16765373,
4610,segmento 4610,Hierro ductil,320649261,0.5,7.90195818,46.09745786,
4611,segmento 4611,Hierro Galvanizado/Polietileno de alta densidad,1533791862,0.75,0.153786388,56.11084239,
4612,segmento 4612,Hierro fundido,182717854,4.0,6.429207883,63.50247927,
4613,segmento 4613,Hierro fundido,261077693,0.5,1.671818192,50.13771177,
4614,segmento 4614,Hierro Galvanizado/Polietileno de alta densidad,1310322845,1.5,8.44147669,64.1236805,
4615,segmento 4615,Cloruro de polivinilo,1420082785,10.0,0.633003159,45.39717053,
4616,segmento 4616,Polietileno,44838293,0.75,9.499848059,21.03345148,
4617,segmento 4617,Hierro fundido,1551533942,0.5,4.842190131,77.06565606,
4618,segmento 4618,Polietileno,558275481,2.0,6.863867525,32.8105906,
4619,segmento 4619,Alta densidad plomo,416241431,6.0,3.374048884,44.35274052,
4620,segmento 4620,Hierro Galvanizado/Polietileno de alta densidad,926120206,375.0,7.242000475,49.59837093,
4621,segmento 4621,Cloruro de polivinilo,1549093242,10.0,3.51405564,50.67923282,
4622,segmento 4622,Polietileno,1596165660,1.0,4.311736697,45.56470199,
4623,segmento 4623,Hierro fundido,1108695241,1.0,0.513305694,67.05128089,
4624,segmento 4624,Hierro Galvanizado/Polietileno de alta densidad,960462746,5.0,8.063482466,63.55955189,
4625,segmento 4625,Polietileno,314397715,0.5,7.260084837,22.47702095,
4626,segmento 4626,Hierro Galvanizado/Polietileno de alta densidad,1158403860,6.0,4.825677611,65.17826758,
4627,segmento 4627,Alta densidad plomo,334041011,10.0,9.293386681,51.32058239,
4628,segmento 4628,Polietileno,662183400,4.0,3.938072764,35.51563053,
4629,segmento 4629,Plomo,958135218,0.5,8.496617475,41.27569805,
4630,segmento 4630,Cobre,893970959,1.5,9.543202889,69.01031263,
4631,segmento 4631,Hierro ductil,1092242718,1.0,4.031480612,58.87393536,
4632,segmento 4632,Hierro ductil,926194103,10.0,4.426911674,68.72049124,
4633,segmento 4633,Cobre,1036285867,10.0,9.928688511,82.01620789,
4634,segmento 4634,Cloruro de polivinilo,1584425645,0.75,4.899595984,38.97836872,
4635,segmento 4635,Hierro ductil,1085509265,12.0,7.356848621,75.85909575,
4636,segmento 4636,Cloruro de polivinilo,139050654,125.0,4.684605863,7.187416267,
4637,segmento 4637,Hierro Galvanizado/Polietileno de alta densidad,929958610,1.25,1.164031054,48.52957845,
4638,segmento 4638,Plomo,271382227,1.5,3.968612092,29.07572996,
4639,segmento 4639,Cloruro de polivinilo,171717522,12.0,5.411559772,28.52230644,
4640,segmento 4640,Hierro fundido,862446666,125.0,8.345404068,64.18511394,
4641,segmento 4641,Alta densidad plomo,129201314,375.0,5.061553985,27.02994507,
4642,segmento 4642,Hierro ductil,1229467613,0.75,6.0564981,62.19234152,
4643,segmento 4643,Hierro ductil,1251239545,3.0,7.764347772,71.81772778,
4644,segmento 4644,Plomo,669433134,2.5,8.485083568,43.45614568,
4645,segmento 4645,Cobre,16704512,0.75,1.515670546,41.0228036,
4646,segmento 4646,Plomo,1334850062,0.75,0.568382202,41.44343095,
4647,segmento 4647,Polietileno,298553470,3.0,6.122537392,29.78668041,
4648,segmento 4648,Plomo,151605185,10.0,5.056424267,37.97238187,
4649,segmento 4649,Alta densidad plomo,1266480078,8.0,6.549734695,64.44247769,
4650,segmento 4650,Cobre,1631388893,6.0,7.929836323,88.43836973,
4651,segmento 4651,Cobre,1512287116,2.0,6.765971699,78.82301563,
4652,segmento 4652,Hierro Galvanizado/Polietileno de alta densidad,926323971,0.5,5.46836109,49.06056229,
4653,segmento 4653,Polietileno,40247588,3.0,8.2947697,27.23179869,
4654,segmento 4654,Hierro ductil,322174175,1.25,5.810008345,47.76241336,
4655,segmento 4655,Cobre,1394529347,12.0,5.587970675,85.46809245,
4656,segmento 4656,Alta densidad plomo,869799986,2.0,4.819453647,47.90159871,
4657,segmento 4657,Hierro fundido,505914271,125.0,1.606255163,50.82290377,
4658,segmento 4658,Alta densidad plomo,895237636,375.0,4.986853391,41.03837062,
4659,segmento 4659,Cobre,667828624,1.5,6.730510175,62.01149262,
4660,segmento 4660,Hierro Galvanizado/Polietileno de alta densidad,710112875,1.5,7.592669205,52.23120157,
4661,segmento 4661,Hierro Galvanizado/Polietileno de alta densidad,836340600,2.0,7.704827359,55.91523928,
4662,segmento 4662,Hierro fundido,1433415126,12.0,2.414877058,88.69216352,
4663,segmento 4663,Hierro ductil,1345563579,1.5,2.549385127,64.53427341,
4664,segmento 4664,Hierro Galvanizado/Polietileno de alta densidad,390235533,6.0,8.739492579,55.00853762,
4665,segmento 4665,Polietileno,171782230,125.0,7.780059623,16.63020593,
4666,segmento 4666,Alta densidad plomo,889616903,1.0,3.397331257,43.07945329,
4667,segmento 4667,Cloruro de polivinilo,1430788254,2.5,0.759104322,38.22136973,
4668,segmento 4668,Alta densidad plomo,612284520,10.0,1.647521127,48.7131028,
4669,segmento 4669,Cobre,819849366,1.5,9.533787071,67.6380469,
4670,segmento 4670,Polietileno,1395330553,1.0,2.930274065,40.47685234,
4671,segmento 4671,Cloruro de polivinilo,261843379,1.0,8.729762281,19.78102565,
4672,segmento 4672,Hierro Galvanizado/Polietileno de alta densidad,462723571,1.0,5.495943129,43.06494628,
4673,segmento 4673,Hierro ductil,461515515,1.0,5.867654996,49.13248794,
4674,segmento 4674,Cobre,541642384,125.0,3.778510514,47.95969087,
4675,segmento 4675,Alta densidad plomo,510087738,0.75,4.380852767,35.8451156,
4676,segmento 4676,Cobre,597558717,3.0,4.637149395,62.35504677,
4677,segmento 4677,Cobre,290040609,125.0,4.821795512,44.38771597,
4678,segmento 4678,Cobre,1359557120,4.0,3.901623866,76.87173362,
4679,segmento 4679,Hierro ductil,956171639,10.0,0.51163895,65.31681914,
4680,segmento 4680,Cobre,1066117396,2.5,3.209758849,68.27787472,
4681,segmento 4681,Hierro ductil,1101022719,1.0,6.28027301,61.30686663,
4682,segmento 4682,Alta densidad plomo,716623058,0.75,5.843729017,41.12000191,
4683,segmento 4683,Hierro Galvanizado/Polietileno de alta densidad,1284649067,8.0,4.996146408,68.92152634,
4684,segmento 4684,Alta densidad plomo,1344282124,2.0,8.334337483,60.17552814,
4685,segmento 4685,Hierro Galvanizado/Polietileno de alta densidad,36929453,10.0,1.96488105,44.16982368,
4686,segmento 4686,Polietileno,742933308,1.0,5.228240738,30.8034495,
4687,segmento 4687,Hierro ductil,218467365,1.0,1.858717489,40.61451977,
4688,segmento 4688,Plomo,612963085,4.0,6.722945712,43.13798426,
4689,segmento 4689,Hierro Galvanizado/Polietileno de alta densidad,75086212,12.0,5.363494256,49.55429342,
4690,segmento 4690,Alta densidad plomo,873429601,1.0,2.676790757,42.05402465,
4691,segmento 4691,Hierro ductil,62802469,125.0,9.517393634,39.23859562,
4692,segmento 4692,Hierro Galvanizado/Polietileno de alta densidad,1162514964,3.0,9.360735354,66.08471826,
4693,segmento 4693,Cloruro de polivinilo,1162277084,2.0,6.058401903,37.38751155,
4694,segmento 4694,Cobre,1494553616,4.0,6.843874515,82.32566793,
4695,segmento 4695,Hierro ductil,1602057939,1.0,1.343109881,65.53156379,
4696,segmento 4696,Hierro Galvanizado/Polietileno de alta densidad,767527297,8.0,9.663665536,64.12870391,
4697,segmento 4697,Hierro ductil,1182709656,2.5,6.1528274,67.67998032,
4698,segmento 4698,Polietileno,696707436,1.0,9.98736284,34.76076259,
4699,segmento 4699,Plomo,1035217105,125.0,0.687056215,31.05443332,
4700,segmento 4700,Cobre,227885410,12.0,7.7976752,66.25090714,
4701,segmento 4701,Plomo,275832850,375.0,6.501171559,25.46569731,
4702,segmento 4702,Hierro ductil,677638025,6.0,2.552960232,59.75780921,
4703,segmento 4703,Alta densidad plomo,1459471627,6.0,3.805637589,63.96888835,
4704,segmento 4704,Cobre,1028228715,375.0,0.447791864,56.04141068,
4705,segmento 4705,Plomo,1561532917,1.5,1.757000119,50.56170904,
4706,segmento 4706,Cobre,66463447,1.5,0.203505451,44.362222,
4707,segmento 4707,Cobre,1058615471,0.75,9.946109377,68.69434332,
4708,segmento 4708,Polietileno,507619079,2.0,7.643156066,32.66641276,
4709,segmento 4709,Hierro Galvanizado/Polietileno de alta densidad,833692675,5.0,9.175802876,62.35238998,
4710,segmento 4710,Cloruro de polivinilo,398061997,10.0,8.61715345,34.67171252,
4711,segmento 4711,Hierro Galvanizado/Polietileno de alta densidad,1436200039,1.25,7.803533068,64.54359498,
4712,segmento 4712,Polietileno,973790621,2.5,1.630841886,36.41411626,
4713,segmento 4713,Plomo,453464243,0.25,7.513438836,28.5040129,
4714,segmento 4714,Hierro ductil,179248375,125.0,5.183322785,37.00165031,
4715,segmento 4715,Plomo,180123467,125.0,0.359619572,15.00245458,
4716,segmento 4716,Cobre,1299760320,1.0,7.938802232,72.35030375,
4717,segmento 4717,Cloruro de polivinilo,1012261092,2.0,9.130014635,37.73204734,
4718,segmento 4718,Cobre,74270686,1.25,2.431522887,45.50628384,
4719,segmento 4719,Alta densidad plomo,156056778,125.0,0.120273826,20.03250132,
4720,segmento 4720,Hierro Galvanizado/Polietileno de alta densidad,955421059,2.0,5.836553535,56.21743532,
4721,segmento 4721,Plomo,522836983,6.0,2.894538404,40.11390215,
4722,segmento 4722,Hierro Galvanizado/Polietileno de alta densidad,164457106,3.0,5.338129902,43.67179209,
4723,segmento 4723,Alta densidad plomo,1008490025,4.0,5.43517709,54.82341278,
4724,segmento 4724,Polietileno,1319576354,1.5,5.701991347,44.38379586,
4725,segmento 4725,Hierro Galvanizado/Polietileno de alta densidad,1611932960,4.0,0.330412903,66.475908,
4726,segmento 4726,Cobre,1515649036,3.0,2.995738341,77.57650934,
4727,segmento 4727,Hierro fundido,457256323,6.0,8.093460447,72.73104077,
4728,segmento 4728,Alta densidad plomo,1421246048,125.0,9.310944537,52.57701209,
4729,segmento 4729,Hierro ductil,790922388,0.5,8.683779015,55.53333327,
4730,segmento 4730,Cobre,1224537953,0.75,2.158732697,63.87885672,
4731,segmento 4731,Polietileno,1485691980,10.0,6.637658147,58.38301532,
4732,segmento 4732,Polietileno,1270947812,6.0,5.780540579,51.06908355,
4733,segmento 4733,Cloruro de polivinilo,1198352216,5.0,2.72029262,39.67893954,
4734,segmento 4734,Polietileno,1442679112,10.0,7.941259707,58.90897598,
4735,segmento 4735,Plomo,947288137,1.25,6.807608341,43.12020035,
4736,segmento 4736,Alta densidad plomo,1593617965,1.25,1.707373591,55.56576323,
4737,segmento 4737,Polietileno,1328857420,0.25,4.210337534,35.54771091,
4738,segmento 4738,Alta densidad plomo,835017966,5.0,4.948009662,52.39197207,
4739,segmento 4739,Plomo,772009592,3.0,4.061320149,42.12360651,
4740,segmento 4740,Plomo,738922349,4.0,1.495519797,40.17356695,
4741,segmento 4741,Polietileno,1018751392,1.25,8.524791623,40.4543234,
4742,segmento 4742,Hierro fundido,709203434,4.0,0.27596528,66.96672826,
4743,segmento 4743,Cloruro de polivinilo,1018978719,8.0,2.620203989,38.77998726,
4744,segmento 4744,Hierro ductil,1210081001,1.0,1.609460846,58.59395416,
4745,segmento 4745,Hierro fundido,764266695,6.0,1.434006615,71.64882682,
4746,segmento 4746,Hierro Galvanizado/Polietileno de alta densidad,461800997,6.0,8.224204395,55.80380385,
4747,segmento 4747,Polietileno,554574711,4.0,8.43348857,38.07802627,
4748,segmento 4748,Plomo,498070307,125.0,7.7944658,28.35797864,
4749,segmento 4749,Hierro ductil,733089675,2.5,8.555048493,61.84002514,
4750,segmento 4750,Alta densidad plomo,335020199,8.0,2.912676328,43.64342317,
4751,segmento 4751,Polietileno,551157245,6.0,2.279336991,34.29888009,
4752,segmento 4752,Hierro Galvanizado/Polietileno de alta densidad,18485182,5.0,3.47668547,41.60779364,
4753,segmento 4753,Hierro fundido,997260047,375.0,2.777703127,63.53977093,
4754,segmento 4754,Cobre,1508804268,5.0,2.94801951,79.90246473,
4755,segmento 4755,Alta densidad plomo,941909714,1.5,1.253631659,44.37552418,
4756,segmento 4756,Alta densidad plomo,1037305698,1.5,6.331123237,51.25819643,
4757,segmento 4757,Cobre,41225373,6.0,1.929745336,53.14188668,
4758,segmento 4758,Hierro Galvanizado/Polietileno de alta densidad,127720081,0.25,6.574131579,32.9948539,
4759,segmento 4759,Plomo,1609928613,10.0,1.842237273,61.53758118,
4760,segmento 4760,Hierro Galvanizado/Polietileno de alta densidad,361343312,2.5,6.072698718,46.78361154,
4761,segmento 4761,Alta densidad plomo,188995487,6.0,8.228521421,45.0782416,
4762,segmento 4762,Polietileno,1104078802,0.75,7.499327271,38.48727899,
4763,segmento 4763,Polietileno,714673614,0.75,8.480036034,32.31852556,
4764,segmento 4764,Plomo,908290163,3.0,7.308162853,47.90881779,
4765,segmento 4765,Polietileno,979984299,5.0,5.99295491,44.68416424,
4766,segmento 4766,Hierro ductil,894231670,5.0,4.177733888,64.13115452,
4767,segmento 4767,Hierro ductil,142935212,8.0,0.621464375,49.22608065,
4768,segmento 4768,Hierro Galvanizado/Polietileno de alta densidad,416227866,1.25,8.488866338,46.48325912,
4769,segmento 4769,Hierro Galvanizado/Polietileno de alta densidad,302833559,2.5,5.401065818,45.02946951,
4770,segmento 4770,Cloruro de polivinilo,109463578,375.0,3.84990585,8.300314856,
4771,segmento 4771,Plomo,365593127,1.25,3.304421486,28.88693501,
4772,segmento 4772,Cobre,1379590572,1.0,0.127910163,65.92822453,
4773,segmento 4773,Plomo,1032674866,3.0,3.249154537,46.09567135,
4774,segmento 4774,Plomo,1283124059,1.0,8.144284345,49.39485434,
4775,segmento 4775,Hierro Galvanizado/Polietileno de alta densidad,1501080466,0.25,5.709129084,57.37088771,
4776,segmento 4776,Hierro Galvanizado/Polietileno de alta densidad,409642451,8.0,7.316288767,55.17776187,
4777,segmento 4777,Cobre,848577416,1.25,6.183768885,63.53236671,
4778,segmento 4778,Plomo,387094780,0.5,4.321750191,26.55985615,
4779,segmento 4779,Cloruro de polivinilo,272284867,12.0,1.891482038,26.81564275,
4780,segmento 4780,Hierro ductil,1247286694,125.0,7.751635653,59.23221252,
4781,segmento 4781,Hierro fundido,157978752,1.5,1.544108436,53.11319721,
4782,segmento 4782,Plomo,458311447,2.0,7.825556766,37.6584013,
4783,segmento 4783,Hierro ductil,1485944875,2.5,3.020741892,70.09135697,
4784,segmento 4784,Hierro Galvanizado/Polietileno de alta densidad,1200780819,1.0,5.003081466,56.13658056,
4785,segmento 4785,Polietileno,488601397,1.5,5.736969889,29.14132457,
4786,segmento 4786,Plomo,469926612,1.25,3.337408923,30.83846803,
4787,segmento 4787,Cloruro de polivinilo,460148133,1.25,9.915475948,25.87462754,
4788,segmento 4788,Hierro ductil,1294543286,125.0,4.567335078,56.88457844,
4789,segmento 4789,Alta densidad plomo,1431089399,5.0,6.500185648,64.91883558,
4790,segmento 4790,Cloruro de polivinilo,1028421753,10.0,8.726854411,46.37193492,
4791,segmento 4791,Cobre,1168539300,0.5,9.939714574,69.45887699,
4792,segmento 4792,Polietileno,1592912594,4.0,7.741837968,56.46964184,
4793,segmento 4793,Polietileno,124194125,0.25,9.603616765,18.84725671,
4794,segmento 4794,Hierro ductil,224397362,125.0,4.814600928,37.45928595,
4795,segmento 4795,Hierro fundido,893450532,1.0,4.844715717,67.46908344,
4796,segmento 4796,Alta densidad plomo,564276002,0.75,6.596459724,39.07937509,
4797,segmento 4797,Cloruro de polivinilo,505274023,375.0,2.213252048,13.92426073,
4798,segmento 4798,Hierro Galvanizado/Polietileno de alta densidad,458828146,125.0,0.688000429,31.88681957,
4799,segmento 4799,Cloruro de polivinilo,8763292,12.0,5.659285622,25.77655661,
4800,segmento 4800,Hierro ductil,6478443,4.0,3.529830177,45.90501224,
4801,segmento 4801,Alta densidad plomo,1561584279,375.0,7.028652734,55.3518407,
4802,segmento 4802,Alta densidad plomo,215947142,1.25,5.338888331,33.90493712,
4803,segmento 4803,Cobre,991584975,1.0,2.372461687,61.06181197,
4804,segmento 4804,Cobre,1415156230,2.5,7.245716195,78.77181628,
4805,segmento 4805,Hierro ductil,73712418,3.0,9.339116883,51.75910182,
4806,segmento 4806,Hierro ductil,1057652459,3.0,5.339418878,65.80912953,
4807,segmento 4807,Cobre,700968833,8.0,3.775722401,68.38615435,
4808,segmento 4808,Polietileno,78340848,1.0,7.729228703,21.1109048,
4809,segmento 4809,Hierro Galvanizado/Polietileno de alta densidad,1083603882,6.0,3.053266659,62.01272633,
4810,segmento 4810,Plomo,1434258534,12.0,0.333243579,58.03358125,
4811,segmento 4811,Hierro Galvanizado/Polietileno de alta densidad,50656253,10.0,9.466013225,51.99909751,
4812,segmento 4812,Plomo,715164835,8.0,2.356538695,44.35649171,
4813,segmento 4813,Hierro fundido,1579502108,6.0,6.686468383,91.94276917,
4814,segmento 4814,Cloruro de polivinilo,1507121088,12.0,9.545206353,57.2496296,
4815,segmento 4815,Alta densidad plomo,835730569,125.0,4.560741257,37.01389336,
4816,segmento 4816,Cloruro de polivinilo,1593320544,10.0,0.644521674,48.59385009,
4817,segmento 4817,Hierro ductil,160448326,2.0,5.419528223,46.89459532,
4818,segmento 4818,Polietileno,630875263,10.0,7.687803595,43.72762495,
4819,segmento 4819,Hierro Galvanizado/Polietileno de alta densidad,689825017,1.25,6.409332651,49.41291183,
4820,segmento 4820,Alta densidad plomo,735484268,3.0,0.348627251,43.41616487,
4821,segmento 4821,Cobre,529229983,2.0,9.300857364,63.30961209,
4822,segmento 4822,Cloruro de polivinilo,1599631233,0.25,1.954697582,32.53328463,
4823,segmento 4823,Cobre,1404561859,12.0,5.880083095,85.9476072,
4824,segmento 4824,Plomo,1431385199,3.0,6.73327298,56.94543002,
4825,segmento 4825,Polietileno,1273926780,1.25,6.788943414,43.39244178,
4826,segmento 4826,Hierro Galvanizado/Polietileno de alta densidad,1027781645,1.0,0.170035815,48.07405804,
4827,segmento 4827,Hierro Galvanizado/Polietileno de alta densidad,489521049,12.0,8.190785891,60.0296919,
4828,segmento 4828,Hierro fundido,129968212,375.0,3.819184789,48.64626928,
4829,segmento 4829,Plomo,898358031,6.0,6.501127726,50.66102463,
4830,segmento 4830,Hierro ductil,1306882951,10.0,1.419840118,72.68216021,
4831,segmento 4831,Plomo,853419778,5.0,8.214861755,50.31586156,
4832,segmento 4832,Cobre,1540524628,12.0,5.469890233,88.03300026,
4833,segmento 4833,Hierro Galvanizado/Polietileno de alta densidad,777145871,5.0,3.367981484,55.44626839,
4834,segmento 4834,Plomo,317161041,0.25,9.663008191,28.1693068,
4835,segmento 4835,Cloruro de polivinilo,428770372,5.0,1.046633591,23.83930838,
4836,segmento 4836,Hierro ductil,222658313,1.5,8.502938889,49.90290675,
