ubicación,Genero,edad,Nombre_auto,Año_vehiculo,Millas_auto,Precio_auto,Precio_poliza,Tipo_poliza
zona 1 fuera de la ciudad,Masculino,21, Volkswagen Golf,2022,62230,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,25, Toyota Prius c,2014,59630,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,84, Nissan Murano,2017,38352,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,41, Nissan Rogue,2019,64544,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,51, Kia Soul,2013,29937,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,38, Nissan Rogue,2015,64544,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,48, Nissan Murano,2012,38352,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Toyota Camry,2012,30009,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,19, Dodge Journey,2011,35855,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Toyota Corolla,2012,47103,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,72, Chrysler Pacifica,2017,97389,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,41, Nissan Kicks,2019,48059,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,88, MAZDA CX-,2012,63093,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Ford Taurus,2021,44383,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,56, Chevrolet Spark,2018,5922,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,50, Jeep Compass,2012,45949,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,44, Honda Accord,2012,68030,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,25, MAZDA MX- Miata,2017,34701,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,71, Chevrolet Impala,2019,80862,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,34, Chrysler Pacifica,2022,97389,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,76, Nissan Murano,2010,38352,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,80, INFINITI Q,2013,99536,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,71, Subaru Forester,2011,91648,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,43, Honda Accord,2016,48931,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,72, Volkswagen e-Golf,2021,34201,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,87, BMW i,2012,61325,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,28, Hyundai Elantra,2014,35527,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,75, MAZDA CX-,2011,63093,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Nissan Kicks,2010,48059,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,89, Chevrolet Equinox,2015,57878,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Toyota Prius c,2012,59630,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,28, Volkswagen Golf,2013,62230,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,27, Ford Mustang,2014,58450,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Kia Optima,2019,47535,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Volkswagen Touareg,2018,102274,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,61, Kia Optima,2020,59940,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,73, Chevrolet Equinox,2021,78164,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,67, Volvo C,2016,49372,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,45, Ford EcoSport,2019,38184,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,53, Subaru Outback,2011,103827,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,51, Ford Fiesta,2011,44780,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Volkswagen Jetta,2014,45836,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,28, Nissan Altima,2017,35451,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,29, Kia Sorento,2018,65027,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,54, Kia Sorento,2019,65027,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,22, Kia Sportage,2019,50371,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,43, Chevrolet Camaro,2018,47758,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,49, Cadillac CTS,2016,29761,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,51, Chevrolet Camaro,2018,47758,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,44, Volkswagen Tiguan,2016,46576,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,65, Hyundai Sonata,2021,48021,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,50, Subaru Outback,2016,103827,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,28, Volvo C,2019,49372,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Chrysler ,2012,75510,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,72, Nissan Altima,2016,35451,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Honda Accord,2019,71931,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,86, Chevrolet Malibu,2016,38305,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,62, Nissan Rogue,2022,43887,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Volkswagen Tiguan,2016,46576,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,90, Dodge Journey,2010,47652,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,69, Toyota Corolla,2022,45930,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Honda Fit,2021,27277,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,22, Chevrolet Equinox,2020,78164,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Volvo C,2012,49372,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,83, Hyundai Sonata,2019,48021,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,26, MAZDA CX-,2022,81136,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Chevrolet Spark,2013,1135,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,86, Volkswagen Jetta,2021,45836,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,68, Nissan Rogue,2017,61382,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Chevrolet Impala,2012,100211,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,39, Ford EcoSport,2011,28685,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,26, Nissan Altima,2021,35451,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,84, Volkswagen Tiguan,2011,46576,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Chevrolet Malibu,2020,38305,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,87, Honda Fit,2015,27277,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,52, Kia Optima,2022,61674,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,85, Nissan Rogue,2010,32084,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,54, Jeep Renegade,2010,84915,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,69, Toyota Corolla,2014,76551,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Mercedes-Benz SLK-Class,2021,66114,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,58, Honda CR-V,2018,30278,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,72, Kia Sorento,2019,65027,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Jeep Renegade,2020,59848,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,42, Toyota RAV,2014,89215,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,85, Ford Explorer,2013,76566,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,72, Ford Explorer,2015,76566,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,23, Subaru Crosstrek,2013,103181,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,34, Nissan Rogue,2016,61382,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Volkswagen Beetle,2012,50005,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,59, Volkswagen Tiguan,2022,50696,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,40, Subaru Outback,2015,103827,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Ford Fusion,2013,51120,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,19, Nissan Rogue,2022,32084,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,30, Nissan Altima,2011,35451,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,57, Jeep Grand Cherokee,2016,93505,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,38, Chevrolet Malibu,2021,38305,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,79, Volkswagen Beetle,2012,50005,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,59, Volkswagen Beetle,2021,50005,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,34, Kia Sorento,2013,68988,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,33, Volkswagen Tiguan,2015,34441,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,25, INFINITI FX,2015,100494,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,18, BMW  Series,2022,46608,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Ford Mustang,2014,61611,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,88, Toyota Camry,2011,60492,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Kia Optima,2010,64000,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Dodge Dart,2010,41184,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,83, Volkswagen CC,2011,48610,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,71, Nissan Rogue,2018,53473,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Toyota Corolla,2021,38985,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Hyundai Elantra,2021,24163,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Honda Civic,2020,38915,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Buick Encore,2012,35946,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,32, Nissan Rogue,2014,51363,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,29, Ford EcoSport,2015,28685,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,65, Ford Fusion,2015,36273,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,26, Dodge Journey,2020,58171,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Dodge Journey,2016,58171,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,19, Mercedes-Benz GLK-Class,2010,96640,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,43, BMW X,2018,69800,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Toyota Corolla,2010,38985,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Honda Odyssey,2015,99735,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,35, Kia Rio,2012,18028,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,40, Volkswagen Jetta,2018,49355,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,82, Nissan Rogue,2016,53473,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,89, Toyota Corolla,2015,38985,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,25, Nissan Rogue,2018,71208,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,76, Volkswagen Golf GTI,2021,81532,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Ford Explorer,2013,76566,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,23, Dodge Journey,2017,58171,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,76, Toyota Corolla,2019,49734,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,47, MINI Hardtop  Door,2012,34051,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,43, Nissan Rogue Select,2012,29317,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,53, Chevrolet Spark,2021,1135,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,51, BMW  Series,2012,46608,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,63, Nissan Rogue,2014,53180,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Mitsubishi Eclipse Cross,2016,73191,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,31, Hyundai Elantra,2019,24163,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,75, Dodge Journey,2014,87081,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,36, Ford Escape,2017,64221,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Lexus IS,2017,94775,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,61, BMW  Series,2013,46608,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,52, MINI Countryman,2016,74951,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,33, Kia Optima,2016,37212,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Ford EcoSport,2016,28685,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,55, Mitsubishi Eclipse Cross,2010,73191,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,43, Honda CR-V,2011,30278,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,29, Honda Odyssey,2019,99735,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,83, Toyota Corolla,2022,46719,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,37, MAZDA MX- Miata,2014,37770,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Mitsubishi Eclipse Cross,2022,73191,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,48, Volkswagen Tiguan,2020,50696,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,56, Nissan Rogue,2015,51363,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,38, Chevrolet Camaro,2014,92307,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,20, Volkswagen Tiguan,2019,34441,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,74, Ford Mustang,2013,61611,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,68, Nissan Pathfinder,2018,48237,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,39, Volkswagen Tiguan,2021,50696,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,18, Scion tC,2015,43687,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,33, Jeep Cherokee,2018,80616,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,42, Jeep Patriot,2014,32909,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,44, Buick Encore,2016,46527,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,90, Cadillac XTS,2011,68385,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,42, Honda Accord,2020,67336,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,29, Cadillac CTS,2020,64171,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,54, Dodge Journey,2018,71927,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,80, Hyundai Accent,2016,20749,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,67, Lexus RX,2015,103732,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,75, Toyota RAV,2012,93417,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,78, Jeep Cherokee,2019,97698,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,89, Kia Rio,2012,18028,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,84, Hyundai Elantra GT,2012,52689,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,49, Dodge Journey,2020,45856,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,61, Hyundai Elantra,2012,16474,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,79, Hyundai Sonata,2012,65595,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,28, Buick Encore,2010,58204,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,80, Buick Encore,2017,49055,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,54, Chevrolet Malibu,2014,69638,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,63, Toyota Corolla,2014,34426,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,88, Honda Civic,2015,38915,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,82, Hyundai Tucson,2018,96104,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,27, Hyundai Veloster,2021,45306,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,61, Honda Civic,2022,94728,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Honda Civic,2020,40081,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,19, Nissan Rogue Select,2017,29317,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,79, Nissan Rogue,2014,47859,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,82, MINI Hardtop  Door,2012,34051,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,29, Volkswagen Tiguan,2016,57212,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,34, Jeep Cherokee,2017,73423,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,21, Ford Focus,2020,7795,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,43, Ford EcoSport,2014,52125,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,66, Toyota RAV,2011,93417,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Masculino,34, Ford Mustang,2022,63932,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,85, Hyundai Sonata Hybrid,2012,59862,18990.00,1297.02,contra terceros
zona 1 fuera de la ciudad,Femenino,38, Hyundai Accent,2014,26395,18990.00,1297.02,contra terceros
